TimeStamp,B_x,B_y,B_z,B_net
2020/07/24 11:12:11.514,-30,18,-14,38
2020/07/24 11:12:11.537,-30,18,-14,38
2020/07/24 11:12:11.561,-30,18,-14,38
2020/07/24 11:12:11.591,-30,18,-14,38
2020/07/24 11:12:11.616,-30,18,-14,38
2020/07/24 11:12:11.640,-30,18,-14,38
2020/07/24 11:12:11.665,-30,18,-14,38
2020/07/24 11:12:11.691,-30,18,-14,38
2020/07/24 11:12:11.716,-30,18,-14,38
2020/07/24 11:12:11.743,-30,18,-14,38
2020/07/24 11:12:11.770,-30,18,-14,38
2020/07/24 11:12:11.793,-30,18,-14,38
2020/07/24 11:12:11.819,-30,18,-14,38
2020/07/24 11:12:11.843,-30,18,-14,38
2020/07/24 11:12:11.875,-30,18,-14,38
2020/07/24 11:12:11.899,-30,18,-14,38
2020/07/24 11:12:11.924,-30,18,-14,38
2020/07/24 11:12:11.947,-30,18,-14,38
2020/07/24 11:12:11.971,-30,18,-14,38
2020/07/24 11:12:11.998,-30,18,-14,38
2020/07/24 11:12:12.024,-30,18,-14,38
2020/07/24 11:12:12.055,-30,18,-14,38
2020/07/24 11:12:12.079,-30,18,-14,38
2020/07/24 11:12:12.103,-30,18,-14,38
2020/07/24 11:12:12.126,-30,18,-14,38
2020/07/24 11:12:12.150,-30,18,-14,38
2020/07/24 11:12:12.174,-30,18,-14,38
2020/07/24 11:12:12.203,-30,18,-14,38
2020/07/24 11:12:12.227,-30,18,-14,38
2020/07/24 11:12:12.253,-30,18,-14,38
2020/07/24 11:12:12.277,-30,18,-14,38
2020/07/24 11:12:12.301,-30,18,-14,38
2020/07/24 11:12:12.325,-30,18,-14,38
2020/07/24 11:12:12.349,-30,18,-14,38
